2025-04-26 13:20:37.901 | INFO     | app.main:lifespan:14 - Starting application...
2025-04-26 13:20:37.907 | INFO     | app.logging_setup:start_metrics_server:76 - Prometheus metrics server started on port 8001
2025-04-26 13:20:37.914 | INFO     | app.cache:init_redis_pool:27 - Successfully connected to Redis at redis://localhost:6379/0
2025-04-26 13:20:42.072 | INFO     | app.emotion_pipeline:load_models:48 - Loaded emotion model labels: ['anger', 'disgust', 'fear', 'joy', 'neutral', 'sadness', 'surprise']
2025-04-26 13:20:42.127 | INFO     | app.llm_service:configure_genai:16 - Google GenAI client configured.
2025-04-26 13:20:42.132 | INFO     | app.main:lifespan:22 - Redis cache cleared on startup.
2025-04-26 13:20:42.132 | INFO     | app.main:lifespan:25 - Startup complete.
2025-04-26 13:20:46.077 | INFO     | app.main:lifespan:27 - Shutting down...
2025-04-26 13:20:46.077 | ERROR    | app.cache:close_redis_pool:49 - Error closing Redis connection pool: 'Redis' object has no attribute 'wait_closed'
